DATETIME,M019Value,max_temp,min_temp,humidity,wind_speed,hour,weekday,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,is_holiday,is_extreme_heat,is_extreme_humidity
2024-03-08 17:00:00,0.16837361338293746,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,17.0,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 17:15:00,0.23764955252710954,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,17.25,4,0,-0.9807852804032303,-0.19509032201612866,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 17:30:00,0.2635418138759687,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,17.5,4,0,-0.9914448613738104,-0.13052619222005163,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 17:45:00,0.18472640503210871,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,17.75,4,0,-0.9978589232386035,-0.06540312923014273,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 18:00:00,0.24881519034590938,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,18.0,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 18:15:00,0.3037604269673052,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,18.25,4,0,-0.9978589232386036,0.06540312923014237,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 18:30:00,0.3558193047521637,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,18.5,4,0,-0.9914448613738105,0.13052619222005127,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 18:45:00,0.4985911840030599,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,18.75,4,0,-0.9807852804032304,0.1950903220161283,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 19:00:00,0.5203066962641131,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,19.0,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 19:15:00,0.6419627031505705,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,19.25,4,0,-0.9469301294951057,0.3214394653031615,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 19:30:00,0.680410804588142,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,19.5,4,0,-0.923879532511287,0.38268343236508917,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 19:45:00,0.6831430946164153,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,19.75,4,0,-0.8968727415326884,0.442288690219001,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 20:00:00,0.6753685061489285,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,20.0,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 20:15:00,0.581928589147928,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,20.25,4,0,-0.8314696123025455,0.5555702330196018,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 20:30:00,0.6053086587660335,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,20.5,4,0,-0.7933533402912357,0.6087614290087199,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 20:45:00,0.576937220431048,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,20.75,4,0,-0.7518398074789772,0.6593458151000691,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 21:00:00,0.5459414937905253,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,21.0,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 21:15:00,0.4533937426792369,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,21.25,4,0,-0.6593458151000687,0.7518398074789775,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 21:30:00,0.35882006351776,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,21.5,4,0,-0.608761429008721,0.7933533402912349,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 21:45:00,0.13671400885431612,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,21.75,4,0,-0.555570233019603,0.8314696123025447,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 22:00:00,0.02048879949501841,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,22.0,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 22:15:00,-0.09481941893403355,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,22.25,4,0,-0.4422886902190014,0.8968727415326883,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 22:30:00,-0.26030800177144187,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,22.5,4,0,-0.38268343236508956,0.9238795325112868,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 22:45:00,-0.4244127805452619,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,22.75,4,0,-0.32143946530316186,0.9469301294951056,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 23:00:00,-0.6289032935595812,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,23.0,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 23:15:00,-0.7086871349125258,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,23.25,4,0,-0.19509032201612872,0.9807852804032303,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 23:30:00,-0.868051354657336,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,23.5,4,0,-0.13052619222005168,0.9914448613738104,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-08 23:45:00,-0.9822409106928334,-0.819872971105761,-0.0371969814739241,-1.0809130950496932,3.647343099711206,23.75,4,0,-0.0654031292301428,0.9978589232386035,-0.433883739117558,-0.9009688679024191,0,0,0
2024-03-09 00:00:00,-1.1557738303763165,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,0.0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 00:15:00,-1.0588369097272903,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,0.25,5,1,0.06540312923014306,0.9978589232386035,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 00:30:00,-1.193761772815121,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,0.5,5,1,0.13052619222005157,0.9914448613738104,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 00:45:00,-1.122789541210533,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,0.75,5,1,0.19509032201612825,0.9807852804032304,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 01:00:00,-1.1830780478965868,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,1.0,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 01:15:00,-1.2434594565384538,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,1.25,5,1,0.3214394653031616,0.9469301294951057,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 01:30:00,-1.3224639963612286,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,1.5,5,1,0.3826834323650898,0.9238795325112867,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 01:45:00,-1.2698794419448531,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,1.75,5,1,0.44228869021900125,0.8968727415326884,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 02:00:00,-1.3976401054484335,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,2.0,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 02:15:00,-1.4414076756231409,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,2.25,5,1,0.5555702330196022,0.8314696123025452,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 02:30:00,-1.4014472941390101,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,2.5,5,1,0.6087614290087207,0.7933533402912352,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 02:45:00,-1.44277228506776,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,2.75,5,1,0.6593458151000688,0.7518398074789774,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 03:00:00,-1.4647140379044024,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,3.0,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 03:15:00,-1.4971542236044582,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,3.25,5,1,0.7518398074789774,0.6593458151000688,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 03:30:00,-1.5610816461547872,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,3.5,5,1,0.7933533402912352,0.6087614290087207,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 03:45:00,-1.5757389131283022,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,3.75,5,1,0.8314696123025451,0.5555702330196024,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 04:00:00,-1.6363908379335155,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,4.0,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 04:15:00,-1.5909718907067818,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,4.25,5,1,0.8968727415326884,0.44228869021900125,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 04:30:00,-1.601593041167475,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,4.5,5,1,0.9238795325112867,0.38268343236508984,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 04:45:00,-1.5897740185189462,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,4.75,5,1,0.9469301294951056,0.3214394653031617,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 05:00:00,-1.535291244250594,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,5.0,5,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 05:15:00,-1.5320701312592255,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,5.25,5,1,0.9807852804032304,0.19509032201612833,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 05:30:00,-1.508009420452455,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,5.5,5,1,0.9914448613738104,0.1305261922200517,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 05:45:00,-1.4717459225818883,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,5.75,5,1,0.9978589232386035,0.06540312923014327,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 06:00:00,-1.4107925142947242,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,6.0,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 06:15:00,-1.3480923956813176,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,6.25,5,1,0.9978589232386035,-0.06540312923014314,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 06:30:00,-1.242821683332154,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,6.5,5,1,0.9914448613738104,-0.1305261922200516,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 06:45:00,-1.1308428355454598,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,6.75,5,1,0.9807852804032304,-0.1950903220161282,-0.9749279121818236,-0.2225209339563146,1,0,0
